epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
46	14.6067	7.6198	|	1.8588	0.8403	22.3684	0.0000	|	2.3540	1.0204	22.7848	0.0000	|  Best result at epoch 8
47	14.8189	9.2016	|	2.3670	1.3099	21.0526	0.0000	|	2.8639	1.5872	12.6582	0.0000	|  Best result at epoch 8
48	14.0276	7.8006	|	1.8870	0.8541	23.6842	0.0000	|	2.3889	1.0525	22.7848	0.0000	|  Best result at epoch 8
49	16.7891	8.0696	|	2.0377	1.0267	28.9474	0.0000	|	2.5372	1.2508	24.0506	0.0000	|  Best result at epoch 8
50	15.0088	9.3292	|	2.3975	1.3619	19.7368	0.0000	|	2.9131	1.6140	7.5949	0.0000	|  Best result at epoch 8
51	14.9424	10.8372	|	2.6572	1.5599	15.7895	0.0000	|	3.1653	1.8473	5.0633	0.0000	|  Best result at epoch 8
52	15.3803	8.5298	|	2.1878	1.1879	21.0526	0.0000	|	2.7190	1.4380	11.3924	0.0000	|  Best result at epoch 8
53	14.7860	7.9373	|	1.9872	0.9709	32.8947	0.0000	|	2.4901	1.1842	26.5823	0.0000	|  Best result at epoch 8
54	17.4544	8.1767	|	2.0324	1.0194	27.6316	0.0000	|	2.5406	1.2563	22.7848	0.0000	|  Best result at epoch 8
55	14.5126	8.0340	|	2.0080	0.9747	28.9474	0.0000	|	2.4727	1.1928	24.0506	0.0000	|  Best result at epoch 8
56	15.9375	10.0628	|	2.3834	1.3175	19.7368	0.0000	|	2.8608	1.6505	8.8608	0.0000	|  Best result at epoch 8
57	14.3673	11.9103	|	2.6774	1.5250	17.1053	0.0000	|	3.1427	1.8961	6.3291	0.0000	|  Best result at epoch 8
58	14.2411	8.3022	|	1.9846	0.8717	23.6842	0.0000	|	2.3891	1.0753	25.3165	0.0000	|  Best result at epoch 8
59	15.4703	8.9184	|	2.2028	1.1510	23.6842	0.0000	|	2.6598	1.3918	20.2532	0.0000	|  Best result at epoch 8
60	14.3381	8.2468	|	2.0576	0.9990	22.3684	0.0000	|	2.5669	1.1950	20.2532	0.0000	|  Best result at epoch 8
61	13.7504	8.5979	|	2.1520	1.1324	23.6842	0.0000	|	2.7142	1.3451	16.4557	0.0000	|  Best result at epoch 8
62	13.9171	7.8912	|	1.9219	0.8457	22.3684	0.0000	|	2.4771	0.9890	24.0506	0.0000	|  Best result at epoch 8
63	16.4147	8.0316	|	2.0246	1.0010	25.0000	0.0000	|	2.5848	1.1648	21.5190	0.0000	|  Best result at epoch 8
64	14.4239	9.2742	|	2.2568	1.2300	22.3684	0.0000	|	2.8227	1.4714	12.6582	0.0000	|  Best result at epoch 8
65	13.1209	8.8527	|	2.1664	1.1441	26.3158	0.0000	|	2.7556	1.3761	18.9873	0.0000	|  Best result at epoch 8
66	13.4395	9.4320	|	2.2911	1.2458	22.3684	0.0000	|	2.8070	1.5225	10.1266	0.0000	|  Best result at epoch 8
67	13.5755	8.1272	|	2.0447	1.0318	25.0000	0.0000	|	2.5854	1.2316	20.2532	0.0000	|  Best result at epoch 8
68	14.6647	8.9341	|	2.1814	1.1406	26.3158	0.0000	|	2.6866	1.4049	20.2532	0.0000	|  Best result at epoch 8
69	15.0617	15.1187	|	3.2405	1.9866	14.4737	0.0000	|	3.6569	2.3225	7.5949	0.0000	|  Best result at epoch 8
70	15.8360	10.1007	|	2.4552	1.3725	15.7895	0.0000	|	2.9231	1.6684	10.1266	0.0000	|  Best result at epoch 8
71	13.8760	11.2240	|	2.6823	1.5688	15.7895	0.0000	|	3.1709	1.8721	7.5949	0.0000	|  Best result at epoch 8
72	14.1776	11.1914	|	2.6451	1.5056	17.1053	0.0000	|	3.1234	1.8298	6.3291	0.0000	|  Best result at epoch 8
73	13.1277	13.1091	|	2.9190	1.6999	18.4211	0.0000	|	3.3470	2.0425	6.3291	0.0000	|  Best result at epoch 8
74	12.8709	9.0814	|	2.1237	1.0548	27.6316	0.0000	|	2.6562	1.3202	20.2532	0.0000	|  Best result at epoch 8
75	13.0421	10.1901	|	2.2878	1.2050	30.2632	0.0000	|	2.8269	1.5425	20.2532	0.0000	|  Best result at epoch 8
76	15.5625	12.0887	|	2.6523	1.4871	18.4211	0.0000	|	3.1395	1.8675	10.1266	0.0000	|  Best result at epoch 8
77	11.8680	12.8080	|	2.6570	1.4633	21.0526	0.0000	|	3.1821	1.8932	17.7215	0.0000	|  Best result at epoch 8
78	14.8032	11.7859	|	2.5679	1.4472	25.0000	0.0000	|	3.1370	1.8779	11.3924	0.0000	|  Best result at epoch 8
79	13.5430	9.4017	|	2.1780	1.1219	30.2632	0.0000	|	2.7162	1.4378	20.2532	0.0000	|  Best result at epoch 8
80	11.6758	13.8657	|	2.8689	1.6528	15.7895	0.0000	|	3.4026	2.0990	8.8608	0.0000	|  Best result at epoch 8
81	11.5859	8.9983	|	2.1352	1.0999	26.3158	0.0000	|	2.6968	1.3930	16.4557	0.0000	|  Best result at epoch 8
82	11.7880	10.2084	|	2.3618	1.2732	22.3684	0.0000	|	2.9091	1.6600	13.9241	0.0000	|  Best result at epoch 8
83	13.5430	16.4560	|	3.3292	2.0312	14.4737	0.0000	|	3.8671	2.4755	8.8608	0.0000	|  Best result at epoch 8
84	13.0863	12.6490	|	2.7843	1.5740	18.4211	0.0000	|	3.2150	1.9509	8.8608	0.0000	|  Best result at epoch 8
85	13.6541	9.4682	|	2.1917	1.1257	32.8947	0.0000	|	2.6902	1.4668	21.5190	0.0000	|  Best result at epoch 8
86	12.1022	9.5259	|	2.2271	1.1746	25.0000	0.0000	|	2.7738	1.5152	16.4557	0.0000	|  Best result at epoch 8
87	12.6451	10.5130	|	2.3831	1.2886	23.6842	0.0000	|	2.9304	1.6928	10.1266	0.0000	|  Best result at epoch 8
88	12.9368	12.2118	|	2.6972	1.5418	13.1579	0.0000	|	3.2228	1.9709	6.3291	0.0000	|  Best result at epoch 8
