epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
46	42.4602	33.1615	|	4.6379	1.9629	14.1479	0.0000	|	4.8324	1.8762	16.3636	0.0000	|  Best result at epoch 0
47	41.6425	33.9559	|	4.8026	2.1243	13.8264	0.0000	|	5.0219	2.0423	16.6845	0.0000	|  Best result at epoch 0
48	41.8806	32.9389	|	4.4462	1.7838	15.0054	0.0000	|	4.6354	1.7157	15.4011	0.0000	|  Best result at epoch 0
49	41.2030	33.0074	|	4.4186	1.7514	14.5766	0.0000	|	4.5775	1.6643	15.8289	0.0000	|  Best result at epoch 0
50	42.7320	32.9006	|	4.4797	1.8054	14.0407	0.0000	|	4.6510	1.7249	15.7219	0.0000	|  Best result at epoch 0
51	41.9315	32.6548	|	4.4845	1.8361	15.0054	0.0000	|	4.6930	1.7624	16.0428	0.0000	|  Best result at epoch 0
52	41.3016	32.7612	|	4.5887	1.9598	14.2551	0.0000	|	4.8314	1.8856	16.2567	0.0000	|  Best result at epoch 0
53	41.5171	32.7302	|	4.5709	1.9231	14.0407	0.0000	|	4.7834	1.8468	16.6845	0.0000	|  Best result at epoch 0
54	41.4822	32.6504	|	4.5348	1.9089	14.1479	0.0000	|	4.7576	1.8302	16.5775	0.0000	|  Best result at epoch 0
55	41.9713	32.6465	|	4.5240	1.8779	14.4695	0.0000	|	4.7178	1.7978	16.2567	0.0000	|  Best result at epoch 0
56	41.4473	32.6353	|	4.5619	1.9426	14.0407	0.0000	|	4.7838	1.8603	16.7914	0.0000	|  Best result at epoch 0
57	41.6363	32.8001	|	4.5988	1.9871	13.9335	0.0000	|	4.8442	1.9153	16.4706	0.0000	|  Best result at epoch 0
58	40.3914	32.5560	|	4.3737	1.7342	14.8982	0.0000	|	4.5625	1.6611	16.8984	0.0000	|  Best result at epoch 0
59	41.3355	32.7977	|	4.5482	1.9083	14.2551	0.0000	|	4.7417	1.8441	16.7914	0.0000	|  Best result at epoch 0
60	41.2793	32.5193	|	4.4570	1.8323	14.8982	0.0000	|	4.6752	1.7736	16.0428	0.0000	|  Best result at epoch 0
61	40.8272	32.9766	|	4.5704	1.9469	14.2551	0.0000	|	4.8021	1.8862	16.7914	0.0000	|  Best result at epoch 0
62	41.3196	32.5566	|	4.4249	1.8052	15.2197	0.0000	|	4.6390	1.7439	17.0053	0.0000	|  Best result at epoch 0
63	41.2207	32.4745	|	4.3576	1.7398	15.9700	0.0000	|	4.6187	1.6939	16.5775	0.0000	|  Best result at epoch 0
64	41.1991	32.9827	|	4.5855	1.9511	14.5766	0.0000	|	4.7661	1.8731	16.8984	0.0000	|  Best result at epoch 0
65	41.4750	32.9266	|	4.5395	1.9037	14.4695	0.0000	|	4.7201	1.8326	16.3636	0.0000	|  Best result at epoch 0
66	41.2926	32.8250	|	4.4113	1.7551	15.1125	0.0000	|	4.5883	1.7053	16.5775	0.0000	|  Best result at epoch 0
67	40.4654	32.5858	|	4.4578	1.8496	15.2197	0.0000	|	4.6954	1.8021	16.3636	0.0000	|  Best result at epoch 0
68	41.6903	32.8058	|	4.5134	1.8763	14.6838	0.0000	|	4.7193	1.8281	17.7540	0.0000	|  Best result at epoch 0
69	41.3577	32.6547	|	4.4319	1.7909	15.2197	0.0000	|	4.6137	1.7363	17.3262	0.0000	|  Best result at epoch 0
70	41.4945	32.6409	|	4.4289	1.7879	14.5766	0.0000	|	4.6251	1.7300	16.8984	0.0000	|  Best result at epoch 0
71	41.3574	32.7227	|	4.3749	1.7210	14.7910	0.0000	|	4.5678	1.6608	17.0053	0.0000	|  Best result at epoch 0
72	41.5982	32.8294	|	4.4327	1.7703	14.6838	0.0000	|	4.6234	1.7162	16.7914	0.0000	|  Best result at epoch 0
73	40.5444	33.6309	|	4.7238	2.0479	14.0407	0.0000	|	4.8744	1.9777	17.9679	0.0000	|  Best result at epoch 0
74	40.9726	32.7343	|	4.4464	1.8132	15.2197	0.0000	|	4.6300	1.7618	17.7540	0.0000	|  Best result at epoch 0
75	40.9444	32.8901	|	4.4921	1.8536	14.7910	0.0000	|	4.6646	1.7976	17.4332	0.0000	|  Best result at epoch 0
76	40.9604	32.7054	|	4.4259	1.7853	15.3269	0.0000	|	4.5915	1.7233	16.8984	0.0000	|  Best result at epoch 0
77	41.0099	32.4261	|	4.4769	1.8774	15.7556	0.0000	|	4.7020	1.8266	17.1123	0.0000	|  Best result at epoch 0
78	41.2506	32.7898	|	4.5893	1.9674	14.3623	0.0000	|	4.7972	1.8980	16.7914	0.0000	|  Best result at epoch 0
79	40.4871	32.2906	|	4.3379	1.7228	16.0772	0.0000	|	4.5619	1.6658	16.7914	0.0000	|  Best result at epoch 0
80	40.5931	32.6653	|	4.3937	1.7705	15.5413	0.0000	|	4.6133	1.7192	16.7914	0.0000	|  Best result at epoch 0
81	41.0470	33.6849	|	4.6806	2.0298	13.7192	0.0000	|	4.8497	1.9478	17.1123	0.0000	|  Best result at epoch 0
82	41.5050	33.1514	|	4.4784	1.8077	14.5766	0.0000	|	4.6421	1.7468	16.7914	0.0000	|  Best result at epoch 0
83	41.1086	33.0481	|	4.5176	1.8697	14.4695	0.0000	|	4.7149	1.8146	16.8984	0.0000	|  Best result at epoch 0
84	40.3427	32.9886	|	4.5207	1.8737	14.8982	0.0000	|	4.7230	1.8150	17.0053	0.0000	|  Best result at epoch 0
85	40.8040	32.9650	|	4.4504	1.7971	15.4341	0.0000	|	4.6342	1.7332	16.4706	0.0000	|  Best result at epoch 0
86	40.0558	33.1323	|	4.4922	1.8679	16.1844	0.0000	|	4.7130	1.8076	16.8984	0.0000	|  Best result at epoch 0
87	41.0499	32.3949	|	4.3707	1.7546	16.1844	0.0000	|	4.5975	1.6839	16.7914	0.0000	|  Best result at epoch 0
88	41.0888	32.5671	|	4.4471	1.8259	15.7556	0.0000	|	4.6721	1.7562	16.4706	0.0000	|  Best result at epoch 0
89	92.7575	32.5424	|	4.4440	1.8120	16.0772	0.0000	|	4.6498	1.7422	15.7219	0.0000	|  Best result at epoch 0
90	41.0597	32.6129	|	4.4467	1.8085	15.3269	0.0000	|	4.6420	1.7377	15.8289	0.0000	|  Best result at epoch 0
91	40.2357	32.7584	|	4.4560	1.8198	15.6484	0.0000	|	4.6451	1.7480	15.9358	0.0000	|  Best result at epoch 0
92	40.3415	32.7087	|	4.4296	1.7883	15.0054	0.0000	|	4.6240	1.7239	16.7914	0.0000	|  Best result at epoch 0
93	41.0429	32.9343	|	4.5745	1.9259	14.2551	0.0000	|	4.7686	1.8586	16.6845	0.0000	|  Best result at epoch 0
94	40.7993	32.6583	|	4.3955	1.7464	14.8982	0.0000	|	4.5817	1.6791	15.8289	0.0000	|  Best result at epoch 0
95	40.2148	33.2129	|	4.6335	1.9982	14.2551	0.0000	|	4.8312	1.9268	17.6471	0.0000	|  Best result at epoch 0
96	40.6168	32.6320	|	4.3611	1.7249	15.4341	0.0000	|	4.5871	1.6685	15.6150	0.0000	|  Best result at epoch 0
97	40.9919	32.5728	|	4.4922	1.8681	14.7910	0.0000	|	4.7202	1.8114	16.3636	0.0000	|  Best result at epoch 0
98	41.2666	32.4773	|	4.4415	1.8227	15.0054	0.0000	|	4.6608	1.7548	16.5775	0.0000	|  Best result at epoch 0
99	40.8737	32.7800	|	4.4679	1.8325	15.0054	0.0000	|	4.6499	1.7526	15.7219	0.0000	|  Best result at epoch 0
100	41.0508	32.8547	|	4.4532	1.8131	15.0054	0.0000	|	4.6357	1.7365	16.6845	0.0000	|  Best result at epoch 0
101	40.9311	33.0218	|	4.5253	1.8850	14.8982	0.0000	|	4.7219	1.8214	16.3636	0.0000	|  Best result at epoch 0
102	40.0074	32.6336	|	4.3896	1.7576	16.0772	0.0000	|	4.5983	1.6966	16.5775	0.0000	|  Best result at epoch 0
103	40.2737	32.7336	|	4.3948	1.7646	16.5059	0.0000	|	4.5883	1.7074	16.2567	0.0000	|  Best result at epoch 0
104	40.7985	33.2602	|	4.5156	1.8538	15.2197	0.0000	|	4.6858	1.7963	17.0053	0.0000	|  Best result at epoch 0
