epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
46	1.3033	0.7488	|	0.7240	0.5587	21.8045	0.0000	|	0.6993	0.5657	29.6296	0.0000	|  Best result at epoch 45
47	1.2722	0.7163	|	0.6990	0.5115	18.0451	0.0000	|	0.6758	0.5200	26.6667	0.0000	|  Best result at epoch 45
48	1.2807	0.7166	|	0.6895	0.4981	22.5564	0.0000	|	0.6758	0.5048	30.3704	0.0000	|  Best result at epoch 45
49	1.2772	0.7587	|	0.7391	0.5706	33.0827	0.0000	|	0.7036	0.5641	40.0000	0.0000	|  Best result at epoch 45
50	1.3042	0.7152	|	0.6959	0.5223	31.5789	0.0000	|	0.6859	0.5311	36.2963	0.0000	|  Best result at epoch 45
51	1.1828	0.7626	|	0.7396	0.5779	32.3308	0.0000	|	0.7137	0.5910	37.7778	0.0000	|  Best result at epoch 45
52	1.1363	0.7043	|	0.6796	0.4981	30.0752	0.0000	|	0.6708	0.5122	34.8148	0.0000	|  Best result at epoch 52
53	1.2690	0.7124	|	0.6883	0.4895	30.0752	0.0000	|	0.6689	0.4911	32.5926	0.0000	|  Best result at epoch 52
54	1.2320	0.7751	|	0.7526	0.5871	31.5789	0.0000	|	0.7101	0.5714	39.2593	0.0000	|  Best result at epoch 52
55	1.2403	0.7621	|	0.7438	0.5812	32.3308	0.0000	|	0.7087	0.5722	40.0000	0.0000	|  Best result at epoch 52
56	1.2237	0.7713	|	0.7512	0.6022	33.0827	0.0000	|	0.7268	0.6050	39.2593	0.0000	|  Best result at epoch 52
57	1.2433	0.7169	|	0.6943	0.4877	30.0752	0.0000	|	0.6896	0.5086	35.5556	0.0000	|  Best result at epoch 52
58	1.1804	0.7436	|	0.7249	0.5684	32.3308	0.0000	|	0.7220	0.5956	34.8148	0.0000	|  Best result at epoch 52
59	1.1449	0.7249	|	0.7138	0.5603	32.3308	0.0000	|	0.7095	0.5793	34.8148	0.0000	|  Best result at epoch 52
60	1.1413	0.7154	|	0.7006	0.5172	31.5789	0.0000	|	0.6823	0.5334	34.0741	0.0000	|  Best result at epoch 52
61	1.2276	0.7826	|	0.7581	0.6082	33.8346	0.0000	|	0.7087	0.5891	39.2593	0.0000	|  Best result at epoch 52
62	1.2347	0.7146	|	0.7016	0.5171	31.5789	0.0000	|	0.6803	0.5228	35.5556	0.0000	|  Best result at epoch 52
63	1.2001	0.7460	|	0.7388	0.5897	32.3308	0.0000	|	0.7082	0.5966	37.0370	0.0000	|  Best result at epoch 52
64	1.1362	0.7123	|	0.7020	0.5142	30.8271	0.0000	|	0.6865	0.5232	35.5556	0.0000	|  Best result at epoch 52
65	1.1165	0.7082	|	0.7036	0.5334	30.0752	0.0000	|	0.6936	0.5531	34.8148	0.0000	|  Best result at epoch 52
66	1.1278	0.7298	|	0.7176	0.5612	32.3308	0.0000	|	0.7206	0.5963	32.5926	0.0000	|  Best result at epoch 52
67	1.1129	0.7587	|	0.7344	0.5949	32.3308	0.0000	|	0.7230	0.6165	32.5926	0.0000	|  Best result at epoch 52
68	1.2149	0.7229	|	0.7014	0.4876	30.0752	0.0000	|	0.6916	0.5034	34.8148	0.0000	|  Best result at epoch 52
69	1.2247	0.7184	|	0.7119	0.5348	30.8271	0.0000	|	0.7087	0.5572	37.0370	0.0000	|  Best result at epoch 52
70	1.1735	0.7232	|	0.7204	0.5698	32.3308	0.0000	|	0.7146	0.5916	33.3333	0.0000	|  Best result at epoch 52
71	1.1260	0.7203	|	0.7281	0.5876	33.8346	0.0000	|	0.7172	0.5853	37.7778	0.0000	|  Best result at epoch 52
72	1.1837	0.7101	|	0.7060	0.5292	32.3308	0.0000	|	0.6984	0.5422	37.0370	0.0000	|  Best result at epoch 52
73	1.1913	0.7434	|	0.7464	0.6220	30.8271	0.0000	|	0.7329	0.6207	32.5926	0.0000	|  Best result at epoch 52
74	1.1903	0.7144	|	0.7120	0.5390	30.8271	0.0000	|	0.7242	0.5628	34.8148	0.0000	|  Best result at epoch 52
75	1.2112	0.7513	|	0.7210	0.5047	30.0752	0.0000	|	0.7255	0.5154	34.8148	0.0000	|  Best result at epoch 52
76	1.1812	0.7549	|	0.7273	0.5302	29.3233	0.0000	|	0.7727	0.5868	28.8889	0.0000	|  Best result at epoch 52
77	1.2332	0.7642	|	0.7323	0.5200	29.3233	0.0000	|	0.7380	0.5327	32.5926	0.0000	|  Best result at epoch 52
78	1.2228	0.7699	|	0.7360	0.5523	31.5789	0.0000	|	0.7386	0.5815	31.8519	0.0000	|  Best result at epoch 52
79	1.1652	0.7601	|	0.7295	0.5397	30.8271	0.0000	|	0.7419	0.5708	31.8519	0.0000	|  Best result at epoch 52
80	1.2187	0.7580	|	0.7309	0.5459	31.5789	0.0000	|	0.7362	0.5608	34.8148	0.0000	|  Best result at epoch 52
81	1.1851	0.7981	|	0.7556	0.5799	33.8346	0.0000	|	0.7508	0.5996	39.2593	0.0000	|  Best result at epoch 52
82	1.1325	0.7511	|	0.7212	0.5172	31.5789	0.0000	|	0.7299	0.5394	34.8148	0.0000	|  Best result at epoch 52
83	1.1946	0.7562	|	0.7347	0.5634	31.5789	0.0000	|	0.7488	0.5889	31.1111	0.0000	|  Best result at epoch 52
84	1.0993	0.7295	|	0.7136	0.5289	30.0752	0.0000	|	0.7420	0.5622	30.3704	0.0000	|  Best result at epoch 52
85	1.1674	0.7400	|	0.7184	0.5351	29.3233	0.0000	|	0.7455	0.5713	30.3704	0.0000	|  Best result at epoch 52
86	1.2146	0.7574	|	0.7278	0.5392	30.8271	0.0000	|	0.7437	0.5721	31.8519	0.0000	|  Best result at epoch 52
87	1.1654	0.8127	|	0.7554	0.5903	30.8271	0.0000	|	0.7646	0.6257	28.1481	0.0000	|  Best result at epoch 52
88	1.2162	0.7453	|	0.7208	0.5368	31.5789	0.0000	|	0.7253	0.5435	34.8148	0.0000	|  Best result at epoch 52
89	1.1914	0.7367	|	0.7194	0.5480	30.0752	0.0000	|	0.7144	0.5481	35.5556	0.0000	|  Best result at epoch 52
90	1.1148	0.7634	|	0.7352	0.5600	32.3308	0.0000	|	0.7367	0.5861	33.3333	0.0000	|  Best result at epoch 52
91	1.1893	0.7494	|	0.7424	0.6031	33.8346	0.0000	|	0.7256	0.6015	36.2963	0.0000	|  Best result at epoch 52
92	1.1521	0.8344	|	0.7936	0.6545	33.8346	0.0000	|	0.7367	0.6343	36.2963	0.0000	|  Best result at epoch 52
93	1.1544	0.7232	|	0.7182	0.5555	31.5789	0.0000	|	0.7108	0.5639	37.0370	0.0000	|  Best result at epoch 52
94	1.1809	0.7810	|	0.7658	0.6217	33.8346	0.0000	|	0.7224	0.6152	37.0370	0.0000	|  Best result at epoch 52
95	1.1828	0.8304	|	0.7968	0.6634	30.0752	0.0000	|	0.7567	0.6520	31.8519	0.0000	|  Best result at epoch 52
96	1.0987	0.7092	|	0.7212	0.5856	31.5789	0.0000	|	0.7298	0.6055	32.5926	0.0000	|  Best result at epoch 52
97	1.1304	0.7421	|	0.7129	0.4976	29.3233	0.0000	|	0.7281	0.5407	32.5926	0.0000	|  Best result at epoch 52
98	1.1223	0.7409	|	0.7181	0.5348	32.3308	0.0000	|	0.7339	0.5791	34.0741	0.0000	|  Best result at epoch 52
99	1.2219	0.7391	|	0.7272	0.5668	32.3308	0.0000	|	0.7399	0.6089	34.0741	0.0000	|  Best result at epoch 52
100	1.1652	0.7447	|	0.7260	0.5640	32.3308	0.0000	|	0.7490	0.6105	31.8519	0.0000	|  Best result at epoch 52
101	1.1164	0.7712	|	0.7476	0.6344	32.3308	0.0000	|	0.7632	0.6636	30.3704	0.0000	|  Best result at epoch 52
102	1.1634	0.6952	|	0.7084	0.5695	31.5789	0.0000	|	0.7400	0.6011	31.8519	0.0000	|  Best result at epoch 52
103	1.1979	0.7127	|	0.7158	0.5655	31.5789	0.0000	|	0.7569	0.6021	30.3704	0.0000	|  Best result at epoch 52
104	1.1313	0.7657	|	0.7485	0.6201	30.8271	0.0000	|	0.7588	0.6511	31.1111	0.0000	|  Best result at epoch 52
105	1.1550	0.7274	|	0.7181	0.5312	30.0752	0.0000	|	0.7360	0.5693	31.8519	0.0000	|  Best result at epoch 52
106	1.1058	0.7654	|	0.7344	0.6056	30.8271	0.0000	|	0.7866	0.6635	29.6296	0.0000	|  Best result at epoch 52
