epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
46	5.5615	3.6073	|	1.5357	0.4247	45.4545	0.0000	|	1.4510	0.4173	50.6826	0.0000	|  Best result at epoch 16
47	5.4686	3.6095	|	1.5347	0.4242	45.9691	0.0000	|	1.4415	0.4160	51.7065	0.0000	|  Best result at epoch 16
48	5.4515	3.7457	|	1.5826	0.4423	45.6261	0.0000	|	1.4765	0.4340	52.3891	0.0000	|  Best result at epoch 16
49	5.4824	3.7815	|	1.6315	0.4534	45.4545	0.0000	|	1.5383	0.4422	50.5119	0.0000	|  Best result at epoch 16
50	5.3801	3.7560	|	1.6268	0.4525	45.6261	0.0000	|	1.5524	0.4439	51.0239	0.0000	|  Best result at epoch 16
51	5.4470	4.3386	|	1.8139	0.5129	44.7684	0.0000	|	1.7015	0.5047	52.3891	0.0000	|  Best result at epoch 16
52	5.5251	4.2227	|	1.7894	0.5061	47.8559	0.0000	|	1.6822	0.4956	55.8020	0.0000	|  Best result at epoch 16
53	5.5239	3.9368	|	1.7003	0.4755	45.7976	0.0000	|	1.6019	0.4623	51.1945	0.0000	|  Best result at epoch 16
54	5.4507	3.9582	|	1.7058	0.4765	46.3122	0.0000	|	1.6077	0.4635	51.8771	0.0000	|  Best result at epoch 16
55	5.3090	4.8805	|	1.9484	0.5584	39.7942	0.0000	|	1.8529	0.5517	44.7099	0.0000	|  Best result at epoch 16
56	5.5129	4.3407	|	1.8277	0.5199	44.5969	0.0000	|	1.7332	0.5117	51.3652	0.0000	|  Best result at epoch 16
57	5.4979	3.8762	|	1.6807	0.4697	45.6261	0.0000	|	1.5953	0.4573	50.5119	0.0000	|  Best result at epoch 16
58	5.3745	4.0154	|	1.7316	0.4857	47.5129	0.0000	|	1.6408	0.4732	53.7543	0.0000	|  Best result at epoch 16
59	5.4498	4.3985	|	1.8437	0.5208	47.1698	0.0000	|	1.7573	0.5096	51.8771	0.0000	|  Best result at epoch 16
60	5.5129	3.8194	|	1.6552	0.4603	45.4545	0.0000	|	1.5780	0.4500	50.5119	0.0000	|  Best result at epoch 16
61	5.3001	3.5185	|	1.5222	0.4175	45.9691	0.0000	|	1.4588	0.4128	50.8532	0.0000	|  Best result at epoch 16
62	5.4710	4.0497	|	1.7393	0.4879	47.8559	0.0000	|	1.6522	0.4780	55.1195	0.0000	|  Best result at epoch 16
63	5.4046	3.8918	|	1.6800	0.4707	45.9691	0.0000	|	1.5916	0.4595	51.3652	0.0000	|  Best result at epoch 16
64	5.2784	4.1830	|	1.7727	0.5030	46.9983	0.0000	|	1.6771	0.4955	52.5597	0.0000	|  Best result at epoch 16
65	5.4169	4.1436	|	1.7694	0.4973	48.0274	0.0000	|	1.6748	0.4864	53.2423	0.0000	|  Best result at epoch 16
66	5.5245	3.7759	|	1.6346	0.4563	46.3122	0.0000	|	1.5472	0.4466	52.0478	0.0000	|  Best result at epoch 16
67	5.4293	3.8958	|	1.6685	0.4654	47.1698	0.0000	|	1.5746	0.4587	52.9010	0.0000	|  Best result at epoch 16
68	5.3546	3.8957	|	1.6653	0.4632	47.6844	0.0000	|	1.5751	0.4584	53.9249	0.0000	|  Best result at epoch 16
69	5.2844	4.0415	|	1.7365	0.4869	47.3413	0.0000	|	1.6512	0.4789	52.2184	0.0000	|  Best result at epoch 16
70	5.4439	3.7017	|	1.5971	0.4416	45.2830	0.0000	|	1.5162	0.4318	50.5119	0.0000	|  Best result at epoch 16
71	5.4395	3.6832	|	1.5997	0.4460	46.3122	0.0000	|	1.5329	0.4412	52.0478	0.0000	|  Best result at epoch 16
72	5.4703	3.4369	|	1.4653	0.4042	45.7976	0.0000	|	1.4198	0.4028	51.0239	0.0000	|  Best result at epoch 16
73	5.3596	3.6425	|	1.5784	0.4381	45.6261	0.0000	|	1.5076	0.4322	50.6826	0.0000	|  Best result at epoch 16
74	5.4285	4.1438	|	1.7667	0.4977	46.8268	0.0000	|	1.6827	0.4918	53.4130	0.0000	|  Best result at epoch 16
75	5.3303	4.6317	|	1.9007	0.5391	42.0240	0.0000	|	1.8037	0.5343	48.1229	0.0000	|  Best result at epoch 16
76	5.4015	4.1276	|	1.7615	0.4934	48.1990	0.0000	|	1.6790	0.4856	53.9249	0.0000	|  Best result at epoch 16
77	5.3475	4.2216	|	1.7951	0.5042	49.5712	0.0000	|	1.7141	0.4959	53.7543	0.0000	|  Best result at epoch 16
78	5.4107	4.0340	|	1.7256	0.4863	46.6552	0.0000	|	1.6491	0.4827	53.2423	0.0000	|  Best result at epoch 16
79	5.3604	3.7109	|	1.6029	0.4444	45.2830	0.0000	|	1.5307	0.4368	50.5119	0.0000	|  Best result at epoch 16
80	5.3168	3.5872	|	1.5562	0.4309	45.2830	0.0000	|	1.5029	0.4288	50.5119	0.0000	|  Best result at epoch 16
