epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
75	4.8387	4.8018	|	1.8325	0.9912	23.5461	0.0000	|	1.9142	1.1245	22.3479	0.0000	|  Best result at epoch 55
76	4.7695	5.2022	|	1.9546	1.1418	23.6879	0.0000	|	2.0979	1.2991	21.7822	0.0000	|  Best result at epoch 55
77	4.7932	4.7585	|	1.7980	0.9178	24.8227	0.0000	|	1.8451	1.0309	23.7624	0.0000	|  Best result at epoch 55
78	4.8535	4.8266	|	1.7945	0.8916	24.6809	0.0000	|	1.8201	0.9993	23.0552	0.0000	|  Best result at epoch 55
79	4.7259	4.8802	|	1.8641	1.0454	23.8298	0.0000	|	1.9732	1.1886	22.3479	0.0000	|  Best result at epoch 55
80	4.6935	4.7841	|	1.8086	0.9567	25.3901	0.0000	|	1.8933	1.0868	24.3281	0.0000	|  Best result at epoch 55
81	4.7752	4.7926	|	1.8116	0.9371	24.8227	0.0000	|	1.8671	1.0609	23.4795	0.0000	|  Best result at epoch 55
82	4.7666	5.0304	|	1.9027	1.0904	23.9716	0.0000	|	2.0677	1.2617	22.6308	0.0000	|  Best result at epoch 55
83	4.8704	4.8410	|	1.8324	0.9455	24.6809	0.0000	|	1.8822	1.0671	23.6209	0.0000	|  Best result at epoch 55
84	4.8306	5.0185	|	1.9076	1.0658	22.8369	0.0000	|	2.0013	1.2084	21.7822	0.0000	|  Best result at epoch 55
85	4.7119	4.8150	|	1.7687	0.8638	25.8156	0.0000	|	1.7929	0.9711	22.9137	0.0000	|  Best result at epoch 55
86	4.8576	4.8148	|	1.8397	1.0181	24.3972	0.0000	|	1.9424	1.1631	22.6308	0.0000	|  Best result at epoch 55
87	4.8443	4.7901	|	1.7828	0.8946	25.2482	0.0000	|	1.8269	1.0106	23.4795	0.0000	|  Best result at epoch 55
88	4.7932	4.8642	|	1.8467	1.0017	23.9716	0.0000	|	1.9333	1.1376	21.9236	0.0000	|  Best result at epoch 55
89	4.8447	4.8614	|	1.8479	1.0032	24.1135	0.0000	|	1.9208	1.1349	22.2065	0.0000	|  Best result at epoch 55
90	4.8393	4.8809	|	1.8486	0.9899	24.9645	0.0000	|	1.9193	1.1218	22.4894	0.0000	|  Best result at epoch 55
91	4.8829	4.9024	|	1.8606	0.9656	24.3972	0.0000	|	1.9061	1.0862	22.7723	0.0000	|  Best result at epoch 55
92	4.8095	4.8987	|	1.8593	0.9936	24.2553	0.0000	|	1.9203	1.1231	22.6308	0.0000	|  Best result at epoch 55
93	4.7958	4.8343	|	1.8104	0.9030	24.6809	0.0000	|	1.8331	1.0102	23.1966	0.0000	|  Best result at epoch 55
94	4.8918	4.8037	|	1.8215	0.9429	24.8227	0.0000	|	1.8782	1.0661	23.7624	0.0000	|  Best result at epoch 55
95	4.7483	5.2477	|	1.9647	1.1400	22.9787	0.0000	|	2.0903	1.2985	22.2065	0.0000	|  Best result at epoch 55
96	4.7308	4.7730	|	1.8176	0.9595	23.9716	0.0000	|	1.8845	1.0849	23.0552	0.0000	|  Best result at epoch 55
97	4.7206	4.7616	|	1.8121	0.9375	24.2553	0.0000	|	1.8578	1.0524	23.3380	0.0000	|  Best result at epoch 55
98	4.8337	4.7206	|	1.7964	0.9477	25.3901	0.0000	|	1.8780	1.0815	23.9038	0.0000	|  Best result at epoch 55
