,Test MMRE,Avg. Training Loss
0,[1.095985],0.007373314866951356
1,[0.64329624],0.002674932525648425
2,[1.2260958],0.003285868465900421
3,[1.1179953],0.0023968510756579536
4,[0.6057233],0.003223698597867042
5,[0.50392985],0.0018379419042806452
6,[0.66966915],0.0017504587934430067
7,[0.61496234],0.0019861058564856647
8,[0.7136041],0.0015855593471011769
9,[0.72659594],0.0017634004664917786
10,[0.6455944],0.0015818839689018204
11,[0.753002],0.0014792699851871778
