,Test MMRE,Avg. Training Loss
0,[0.8084826],0.003917663255828972
1,[1.1315035],0.001906029152144727
2,[0.7917849],0.0018480701372027397
3,[0.76512086],0.001428690043547632
4,[0.6149957],0.0013389756002365365
5,[0.734016],0.0012646891461611774
6,[0.653353],0.0012908623305664055
7,[0.6428957],0.001192607761262671
8,[0.8299723],0.0010960738045947725
9,[0.69512534],0.0011221480362828037
10,[0.7097804],0.0010485386907882793
11,[0.69683945],0.0009402879411170847
