,Test MMRE,Avg. Training Loss
0,[0.7768644],0.004833399089485673
1,[0.7060148],0.0024044182818475485
2,[0.453645],0.0013423945846235646
3,[0.60428435],0.0011927452945396258
4,[0.6908426],0.0010628452471337368
5,[0.51956415],0.0012054511940472626
6,[0.53459525],0.0010077697656275372
7,[0.6553324],0.0009695621948334779
8,[0.64467895],0.0012119275467869426
9,[0.5168268],0.0010149999699413975
10,[0.59227896],0.0009731556877211135
11,[0.5688157],0.001139621901009897
