,Test MMRE,Avg. Training Loss
0,[0.52920306],0.002503665568391708
1,[0.47524014],0.002109341091338799
2,[0.6554553],0.00208783407138209
3,[0.6040043],0.002103561704720822
4,[0.40340087],0.0018845945552598234
5,[0.48414683],0.0017949940802557676
6,[0.4547732],0.0017733475830137842
7,[0.43505675],0.0017697779177758618
8,[0.43455306],0.0016435460231591468
9,[0.47926727],0.0016880641045810825
10,[0.45890084],0.0016409394211333358
11,[0.49679574],0.0016085954502958692
