,Test MMRE,Avg. Training Loss
0,0.521815087,0.003030826
1,0.740453973,0.002564787
2,1.071304412,0.002276772
3,1.118349209,0.00216855
4,1.219176592,0.002083045
5,1.245203638,0.00179312
6,0.877219682,0.00171551
7,1.073239899,0.00173643
8,1.200207835,0.001499124
9,1.062508263,0.001430119
10,0.96541425,0.001398557
11,0.946135951,0.001312995
