,Test MMRE,Avg. Training Loss
0,0.5901381641742773,0.0030625332637766534
1,1.0011050140892621,0.002523221476751912
2,0.9873140486888587,0.002440109256505301
3,1.0689657580805942,0.0020677837258387755
4,0.4487401572987437,0.0017771023329779772
5,0.6753753833472729,0.0021142277941440363
6,0.39675667142728344,0.0017514348554478992
7,0.8187003278871998,0.0015263966238957696
8,0.4254249350633472,0.0017150002282245883
9,0.41325233021052554,0.001422810997090502
10,0.444287997437641,0.0016408779939475998
11,0.5729180718972202,0.0014829983132845623
