,Test MMRE,Avg. Training Loss
0,0.9696501152634266,0.009182267462496053
1,0.7896666809295615,0.006749843501231887
2,1.1645306924446708,0.006824820064304566
3,2.7344238334113644,0.008228766567878087
4,2.873879045159334,0.008117398617535153
5,3.510062015349311,0.0071636553435713395
6,2.7510603676062253,0.006895746104419231
7,2.589756067842245,0.006091331502168693
8,2.5538714443821284,0.006153990718303248
9,2.6412863249757463,0.005727445678944191
10,2.4587961200269914,0.005329424544470385
11,2.4175339189047613,0.0056551828059706495
