,Test MMRE,Avg. Training Loss
0,7.658470434555784,0.05659072236581282
1,10.798672432638705,0.0526639036552021
2,8.02027580984868,0.05097568196696088
3,8.451596001395956,0.04924358867786147
4,5.912413963419385,0.045801733994404924
5,4.3945583931985315,0.042913979713127694
6,7.780183143366594,0.03628864524547349
7,7.430690280289855,0.026252169056202878
8,11.79378657536581,0.023858823608889274
9,11.015420259488746,0.023874555361654722
10,7.386306984987459,0.019891156553939887
11,6.8849452066177035,0.017202396559613673
