,Test MMRE,Avg. Training Loss
0,2.210361105,0.005640894
1,0.903729641,0.004768715
2,2.220592585,0.005184441
3,2.118302348,0.004461954
4,1.821777682,0.003939202
5,2.862249419,0.004056714
6,1.965177337,0.003716361
7,2.363187799,0.003842705
8,2.284378744,0.003449525
9,2.140756411,0.003492995
10,2.756912368,0.003272828
11,3.01902617,0.003549427
