,Test MMRE,Avg. Training Loss
0,0.5200154547346756,0.0026299659155632313
1,0.8693453078269071,0.0022185478913027564
2,0.7937754648571302,0.0021510134600768132
3,0.9872619952989875,0.0016618919064651948
4,0.8959502731782517,0.0015829840713009542
5,1.7723364264973152,0.0016860864339016226
6,0.7342708698484958,0.0014708840450965704
7,0.5823641170281917,0.0012282121110450933
8,2.141457383321332,0.0014733497720991013
9,1.140946935779149,0.0013147325252600927
10,1.0771293703389044,0.0012610756022361468
11,0.5450681284613287,0.0013351220327515003
