,Test MMRE,Avg. Training Loss
0,0.7011404,0.007596024
1,1.675956035,0.005820292
2,1.544198543,0.005738492
3,1.466800419,0.004895142
4,1.942997164,0.00497105
5,2.048773562,0.005002963
6,1.804018709,0.005201104
7,2.141546097,0.004759314
8,2.279705317,0.004375289
9,2.16860824,0.004219692
10,2.563672111,0.004184138
11,2.416440309,0.004674514
