,Test MMRE,Avg. Training Loss
0,4.535655492,0.03372667
1,3.082097724,0.03224335
2,4.351806258,0.031976698
3,4.094291878,0.032041489
4,4.144452865,0.031872079
5,3.973966902,0.031799484
6,3.747876969,0.032200804
7,3.339630792,0.031679934
8,2.31905952,0.031688865
9,2.057597106,0.031467412
10,1.800476585,0.031100783
11,1.036265921,0.031463762
