,Test MMRE,Avg. Training Loss
0,2.115207201211403,0.0198103424382249
1,0.8135249594692141,0.003354208240604126
2,1.4652262057720995,0.0019059091650170128
3,1.191914842184633,0.001200463913846761
4,1.1206324684123197,0.001056845424739693
5,0.5133388237891874,0.0008515842254334865
6,0.49173525666507584,0.0006959214998029271
7,0.5073574725228052,0.0007095169919346901
8,0.5590251258428907,0.0006365019565380766
9,0.522398192419981,0.0006041940202856878
10,0.5809758944980179,0.0006112265844804872
11,0.5669835340076437,0.0006154155401561997
