,Test MMRE,Avg. Training Loss
0,1.8363727927207947,0.030934867484029384
1,0.8944897539913654,0.007735132146626711
2,0.7830189938346545,0.006581069261301309
3,1.4173328789571922,0.005941399710718542
4,0.479417038615793,0.005348212935496121
5,0.7194234328344464,0.004034713661530987
6,1.252803501362602,0.003970706230029463
7,1.2690713866613805,0.0026339712116168813
8,0.7674895546709498,0.0033402766741346566
9,0.5980104804039001,0.0025619188381824642
10,0.84777657315135,0.0026646962971426545
11,0.6273143296906104,0.0025797827867791055
