,Test MMRE,Avg. Training Loss
0,2.637742177413946,0.012983873710771532
1,1.1469127168582582,0.0019199948858984403
2,1.4230164372023533,0.0012593296151240602
3,1.563278391152959,0.0010177319854081264
4,0.7744617374635048,0.0009421045115327855
5,1.0110125257633626,0.0009173473952901795
6,0.7420559845579026,0.0009858743192652534
7,0.6611850197183561,0.0009314226410903134
8,0.6355984299919907,0.0007572800611868795
9,0.7911460812214169,0.0006195161555967245
10,0.8354133980147626,0.0005997177849119333
11,0.8758689664113759,0.0005775337953022436
