,Test MMRE,Avg. Training Loss
0,7.160706923250109,0.07895082637498324
1,5.256445532249927,0.04722436797579355
2,3.0601069158001337,0.046454882669036815
3,2.352599789339547,0.031140714573363464
4,3.6404680140753043,0.020953632922927765
5,8.427257343928796,0.017367374437691815
6,6.776749565009959,0.0132883667353202
7,5.120670746744144,0.011427356270635783
8,6.354412107681855,0.00848392313381544
9,7.483209439064376,0.008376427248797634
10,6.554426853824407,0.007393799092493613
11,5.0258231832413,0.006585483852011914
