,Test MMRE,Avg. Training Loss
0,2.1520571136847138,0.02408798022661358
1,1.5064256322337315,0.005985145670517038
2,0.853254852729151,0.003221846193385621
3,1.752594490419142,0.0020180794720848403
4,0.6714770052931271,0.001647820727278789
5,0.740152538777329,0.0012668763539598635
6,0.9451268383301794,0.001214970982982777
7,0.8062944138771855,0.0011821931722806767
8,1.364033916918561,0.001195856460253708
9,0.8173480787852896,0.0008912536519346759
10,0.5484752922435291,0.0008458716086655235
11,0.7916516493001836,0.0009238487497592965
